ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,Mesh250m,WardLat,WardLon,MeshLat,MeshLon,Feature,FeatureValue,SHAPValue
40,RandomForest,MeshTokyo,val,325601.60427807487,327250.40654258383,-1648.802264508966,2020-Q2,Adachi Ward,53395651,35.776974410659406,139.7979998588562,35.79680901770881,139.77014780044556,MeshHedonicIndex_missing,1.0,0.0
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,mesh_median_ppsqm_lag1,1026666.6666666666,50223.04429227965
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,mesh_median_ppsqm_lag4,1069047.619047619,2012.2049057783297
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,mesh_median_ppsqm_growth_qoq,12.987012987012992,54023.19693292728
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,mesh_median_ppsqm_growth_yoy,8.507795100222726,-16859.228501513026
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,mesh_median_ppsqm_ma4q,1068888.888888889,361466.57530708646
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,mesh_median_ppsqm_std4q,63944.42031083913,-8871.010431543948
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,mesh_transaction_count,19.0,-358.8239277519532
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,mesh_avg_age,25.5,-953.6290168829588
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,mesh_avg_area,58.94736842105263,-747.9527929470457
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,TimeTrend,65.0,186.65736133843873
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,Ward_encoded,18.0,6.754655979789192
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,WardHedonicIndex,112.54831053850786,-74.8802688108474
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,WardHedonicIndex_missing,1.0,0.0
41,RandomForest,MeshTokyo,val,1160000.0,1147080.779372431,12919.220627568895,2021-Q4,Setagaya Ward,53393554,35.64339082487774,139.64194893836975,35.62894231402541,139.68528270721436,MeshHedonicIndex,234.14278874109883,536.6007216278764
