ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,Mesh250m,WardLat,WardLon,MeshLat,MeshLon,Feature,FeatureValue,SHAPValue
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,mesh_median_ppsqm_lag1,120833.33333333331,4163.308671831248
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,mesh_median_ppsqm_lag4,141176.4705882353,420.267898269165
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,mesh_median_ppsqm_growth_qoq,-5.303388156482147,-1458.8022966400054
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,mesh_median_ppsqm_growth_yoy,-18.94890687698908,-3990.9527297201075
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,mesh_median_ppsqm_ma4q,109439.3494172806,-43364.68548407883
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,mesh_median_ppsqm_std4q,19355.07276439056,1325.894590739339
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,mesh_transaction_count,36.0,-1033.3897846093578
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,mesh_avg_age,21.0,-5915.393899271415
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,mesh_avg_area,216.52777777777777,1780.8475392436517
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,TimeTrend,62.0,5942.850708129949
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,Ward_encoded,27.0,-242.9567186218801
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,WardHedonicIndex,202.01307221059704,-209.78566889477952
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,WardHedonicIndex_missing,1.0,-9.094947017729282e-13
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,MeshHedonicIndex,146.75106110661704,35.32444725925143
0,LinearRegression,MeshSendai,val,114425.07264425071,108561.92301318664,5863.14963106408,2021-Q3,"Wakabayashi Ward, Sendai City",57403770,38.24957240498102,140.8877170085907,38.31294728158548,140.88409066200256,MeshHedonicIndex_missing,1.0,0.0
1,LinearRegression,MeshSendai,val,112820.51282051284,96643.29011982559,16177.222700687256,2020-Q1,"Aoba Ward, Sendai City",57403626,38.27341290226016,140.86901664733887,38.27491214904654,140.8335793018341,mesh_median_ppsqm_lag1,114945.65217391304,4976.531679412675
1,LinearRegression,MeshSendai,val,112820.51282051284,96643.29011982559,16177.222700687256,2020-Q1,"Aoba Ward, Sendai City",57403626,38.27341290226016,140.86901664733887,38.27491214904654,140.8335793018341,mesh_median_ppsqm_lag4,90909.09090909093,-3352.414930404014
1,LinearRegression,MeshSendai,val,112820.51282051284,96643.29011982559,16177.222700687256,2020-Q1,"Aoba Ward, Sendai City",57403626,38.27341290226016,140.86901664733887,38.27491214904654,140.8335793018341,mesh_median_ppsqm_growth_qoq,-1.8488209977571501,-1135.5252236938522
1,LinearRegression,MeshSendai,val,112820.51282051284,96643.29011982559,16177.222700687256,2020-Q1,"Aoba Ward, Sendai City",57403626,38.27341290226016,140.86901664733887,38.27491214904654,140.8335793018341,mesh_median_ppsqm_growth_yoy,24.102564102564106,-628.5371657129531
1,LinearRegression,MeshSendai,val,112820.51282051284,96643.29011982559,16177.222700687256,2020-Q1,"Aoba Ward, Sendai City",57403626,38.27341290226016,140.86901664733887,38.27491214904654,140.8335793018341,mesh_median_ppsqm_ma4q,99441.54124860646,-54452.305386182816
