ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,Mesh250m,WardLat,WardLon,MeshLat,MeshLon,Feature,FeatureValue,SHAPValue
0,TorchLSTM,MeshTokyo,val,571428.5625,1043711.0662460327,-472282.5037460327,2020-Q1,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_median_ppsqm,-0.06161729246377945,0.31721172925063
0,TorchLSTM,MeshTokyo,val,571428.5625,1043711.0662460327,-472282.5037460327,2020-Q1,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_median_ppsqm_lag1,-0.19076815247535706,0.07668364416167606
0,TorchLSTM,MeshTokyo,val,571428.5625,1043711.0662460327,-472282.5037460327,2020-Q1,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_median_ppsqm_ma4q,-0.2776886820793152,0.040975810508825816
0,TorchLSTM,MeshTokyo,val,571428.5625,1043711.0662460327,-472282.5037460327,2020-Q1,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_median_ppsqm_growth_qoq,0.1791447252035141,0.020600901829311624
0,TorchLSTM,MeshTokyo,val,571428.5625,1043711.0662460327,-472282.5037460327,2020-Q1,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_transaction_count,-0.7169777750968933,-0.0001414116786691011
0,TorchLSTM,MeshTokyo,val,571428.5625,1043711.0662460327,-472282.5037460327,2020-Q1,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_avg_age,-0.030320554971694946,-0.006793047679821029
0,TorchLSTM,MeshTokyo,val,571428.5625,1043711.0662460327,-472282.5037460327,2020-Q1,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_avg_area,-0.18252861499786377,0.00039903060056900586
1,TorchLSTM,MeshTokyo,val,597435.875,573679.8644065857,23756.010593414307,2020-Q2,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_median_ppsqm,-0.05176807940006256,-0.019839151100313757
1,TorchLSTM,MeshTokyo,val,597435.875,573679.8644065857,23756.010593414307,2020-Q2,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_median_ppsqm_lag1,-0.05099182575941086,0.15591089512236067
1,TorchLSTM,MeshTokyo,val,597435.875,573679.8644065857,23756.010593414307,2020-Q2,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_median_ppsqm_ma4q,-0.19029517471790314,0.04127230273297755
1,TorchLSTM,MeshTokyo,val,597435.875,573679.8644065857,23756.010593414307,2020-Q2,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_median_ppsqm_growth_qoq,0.0173247829079628,-0.03810841131962661
1,TorchLSTM,MeshTokyo,val,597435.875,573679.8644065857,23756.010593414307,2020-Q2,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_transaction_count,-0.6978166103363037,-0.0001407955742251943
1,TorchLSTM,MeshTokyo,val,597435.875,573679.8644065857,23756.010593414307,2020-Q2,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_avg_age,0.08496952056884766,-0.004231621191138402
1,TorchLSTM,MeshTokyo,val,597435.875,573679.8644065857,23756.010593414307,2020-Q2,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_avg_area,-0.19283966720104218,6.53121837785875e-05
2,TorchLSTM,MeshTokyo,val,680000.0,580874.7410774231,99125.2589225769,2020-Q3,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_median_ppsqm,-0.001797996461391449,0.024348866594664287
2,TorchLSTM,MeshTokyo,val,680000.0,580874.7410774231,99125.2589225769,2020-Q3,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_median_ppsqm_lag1,-0.04171089828014374,-0.0030129048973321915
2,TorchLSTM,MeshTokyo,val,680000.0,580874.7410774231,99125.2589225769,2020-Q3,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_median_ppsqm_ma4q,-0.0969216600060463,0.048904814533671015
2,TorchLSTM,MeshTokyo,val,680000.0,580874.7410774231,99125.2589225769,2020-Q3,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_median_ppsqm_growth_qoq,0.09946858882904053,0.013304541047546081
2,TorchLSTM,MeshTokyo,val,680000.0,580874.7410774231,99125.2589225769,2020-Q3,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_transaction_count,-0.6882359981536865,0.0001292724355153041
2,TorchLSTM,MeshTokyo,val,680000.0,580874.7410774231,99125.2589225769,2020-Q3,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_avg_age,-0.16677580773830414,0.0025667161535238847
2,TorchLSTM,MeshTokyo,val,680000.0,580874.7410774231,99125.2589225769,2020-Q3,Ota Ward,53392546,35.57257078830743,139.7084891796112,35.54051152482738,139.70744848251343,mesh_avg_area,-0.1892101764678955,-8.216844923936151e-05
