ObservationIndex,Model,Level,Split,Actual,Predicted,Residual,PeriodKey,Ward,WardLat,WardLon,Feature,FeatureValue,SHAPValue
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,MedianPriceSqM_lag1,1058823.5294117648,61722.095236747715
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,MedianPriceSqM_lag4,1050000.0,11450.063512023555
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,MedianPriceSqM_growth_qoq,1.7094017094017033,4133.379045611634
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,MedianPriceSqM_growth_yoy,2.564102564102577,-75.24560722745807
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,MedianPriceSqM_ma4q,1044371.434192406,317695.49793810246
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,MedianPriceSqM_std4q,32884.77710662934,-1119.2610098224693
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,TransactionCount,215.0,1510.1770614147772
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,AvgBuildingAge,21.402116402116402,-5679.620625609306
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,AvgArea,56.604651162790695,-2911.763552338274
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,ActiveMeshes,13.0,-296.97331380294384
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,TimeTrend,61.0,1327.7525316952665
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,Ward_encoded,3.0,1517.7093428945632
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,Q_2,0.0,82.01451956185656
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,Q_3,0.0,-17.58537359696872
0,LightGBM,WardTokyo,val,1076923.076923077,1067160.5010491437,9762.575873933267,2020-Q4,Bunkyo Ward,35.71916561962691,139.75206971168518,Q_4,1.0,55.34175823658283
1,LightGBM,WardTokyo,val,507179.4871794872,492406.3656615989,14773.12151788827,2020-Q3,Edogawa Ward,35.693317030075434,139.87257599830627,MedianPriceSqM_lag1,492307.6923076923,-34989.49895737745
1,LightGBM,WardTokyo,val,507179.4871794872,492406.3656615989,14773.12151788827,2020-Q3,Edogawa Ward,35.693317030075434,139.87257599830627,MedianPriceSqM_lag4,444505.4945054945,-6435.284221133212
1,LightGBM,WardTokyo,val,507179.4871794872,492406.3656615989,14773.12151788827,2020-Q3,Edogawa Ward,35.693317030075434,139.87257599830627,MedianPriceSqM_growth_qoq,3.0208333333333393,3806.197678551047
1,LightGBM,WardTokyo,val,507179.4871794872,492406.3656615989,14773.12151788827,2020-Q3,Edogawa Ward,35.693317030075434,139.87257599830627,MedianPriceSqM_growth_yoy,14.099711578079944,9973.534096583979
1,LightGBM,WardTokyo,val,507179.4871794872,492406.3656615989,14773.12151788827,2020-Q3,Edogawa Ward,35.693317030075434,139.87257599830627,MedianPriceSqM_ma4q,493659.5022624434,-155851.83866319482
1,LightGBM,WardTokyo,val,507179.4871794872,492406.3656615989,14773.12151788827,2020-Q3,Edogawa Ward,35.693317030075434,139.87257599830627,MedianPriceSqM_std4q,10057.145460499049,-2381.544042037029
1,LightGBM,WardTokyo,val,507179.4871794872,492406.3656615989,14773.12151788827,2020-Q3,Edogawa Ward,35.693317030075434,139.87257599830627,TransactionCount,284.0,415.33632259535926
1,LightGBM,WardTokyo,val,507179.4871794872,492406.3656615989,14773.12151788827,2020-Q3,Edogawa Ward,35.693317030075434,139.87257599830627,AvgBuildingAge,15.325991189427313,-1259.4161119997639
1,LightGBM,WardTokyo,val,507179.4871794872,492406.3656615989,14773.12151788827,2020-Q3,Edogawa Ward,35.693317030075434,139.87257599830627,AvgArea,98.89084507042253,38.90521896199422
1,LightGBM,WardTokyo,val,507179.4871794872,492406.3656615989,14773.12151788827,2020-Q3,Edogawa Ward,35.693317030075434,139.87257599830627,ActiveMeshes,11.0,239.0685151285631
1,LightGBM,WardTokyo,val,507179.4871794872,492406.3656615989,14773.12151788827,2020-Q3,Edogawa Ward,35.693317030075434,139.87257599830627,TimeTrend,60.0,484.4535436217527
1,LightGBM,WardTokyo,val,507179.4871794872,492406.3656615989,14773.12151788827,2020-Q3,Edogawa Ward,35.693317030075434,139.87257599830627,Ward_encoded,6.0,516.269870883697
